2023-00244,OFR-030,CIS412-24,4BSIS-1
2026-00245,OFR-001,CCS111-24,1BSCS-1
2026-00245,OFR-002,CCS112-24,1BSCS-1
2025-00246,OFR-003,CCS211-24,2BSCS-1
2025-00246,OFR-004,CCS212-24,2BSCS-1
2025-00247,OFR-005,CCS211-24,2BSCS-2
2025-00247,OFR-006,CCS212-24,2BSCS-2
2024-00248,OFR-007,CCS311-24,3BSCS-1
2024-00248,OFR-008,CCS312-24,3BSCS-1
2023-00249,OFR-009,CCS411-24,4BSCS-1
2023-00249,OFR-010,CCS412-24,4BSCS-1
2026-00250,OFR-001,CCS111-24,1BSCS-1
2026-00250,OFR-002,CCS112-24,1BSCS-1
2026-00250,OFR-011,CIT111-24,1BSIT-1
2025-00251,OFR-013,CIT211-24,2BSIT-1
2025-00251,OFR-014,CIT212-24,2BSIT-1
2025-00252,OFR-015,CIT211-24,2BSIT-2
2025-00252,OFR-016,CIT212-24,2BSIT-2
2024-00253,OFR-017,CIT311-24,3BSIT-1
2024-00253,OFR-018,CIT312-24,3BSIT-1
2023-00254,OFR-019,CIT411-24,4BSIT-1
2023-00254,OFR-020,CIT412-24,4BSIT-1
2026-00255,OFR-021,CIS111-24,1BSIS-1
2026-00255,OFR-022,CIS112-24,1BSIS-1
2025-00256,OFR-023,CIS211-24,2BSIS-1
2025-00256,OFR-024,CIS212-24,2BSIS-1
2025-00257,OFR-025,CIS211-24,2BSIS-2
2025-00257,OFR-026,CIS212-24,2BSIS-2
2024-00258,OFR-027,CIS311-24,3BSIS-1
2024-00258,OFR-028,CIS312-24,3BSIS-1
2023-00259,OFR-029,CIS411-24,4BSIS-1
2023-00259,OFR-030,CIS412-24,4BSIS-1
2026-00260,OFR-001,CCS111-24,1BSCS-1
2026-00260,OFR-002,CCS112-24,1BSCS-1
2026-00260,OFR-011,CIT111-24,1BSIT-1
2025-00261,OFR-003,CCS211-24,2BSCS-1
2025-00261,OFR-004,CCS212-24,2BSCS-1
2025-00262,OFR-005,CCS211-24,2BSCS-2
2025-00262,OFR-006,CCS212-24,2BSCS-2
2024-00263,OFR-007,CCS311-24,3BSCS-1
2024-00263,OFR-008,CCS312-24,3BSCS-1
2023-00264,OFR-009,CCS411-24,4BSCS-1
2023-00264,OFR-010,CCS412-24,4BSCS-1
2026-00265,OFR-011,CIT111-24,1BSIT-1
2026-00265,OFR-012,CIT112-24,1BSIT-1
2025-00266,OFR-013,CIT211-24,2BSIT-1
2025-00266,OFR-014,CIT212-24,2BSIT-1
2025-00267,OFR-015,CIT211-24,2BSIT-2
2025-00267,OFR-016,CIT212-24,2BSIT-2
2024-00268,OFR-017,CIT311-24,3BSIT-1
2024-00268,OFR-018,CIT312-24,3BSIT-1
2023-00269,OFR-019,CIT411-24,4BSIT-1
2023-00269,OFR-020,CIT412-24,4BSIT-1
2026-00270,OFR-001,CCS111-24,1BSCS-1
2026-00270,OFR-002,CCS112-24,1BSCS-1
2026-00270,OFR-021,CIS111-24,1BSIS-1
2025-00271,OFR-023,CIS211-24,2BSIS-1
2025-00271,OFR-024,CIS212-24,2BSIS-1
2025-00272,OFR-025,CIS211-24,2BSIS-2
2025-00272,OFR-026,CIS212-24,2BSIS-2
2024-00273,OFR-027,CIS311-24,3BSIS-1
2024-00273,OFR-028,CIS312-24,3BSIS-1
2023-00274,OFR-029,CIS411-24,4BSIS-1
2023-00274,OFR-030,CIS412-24,4BSIS-1
2026-00275,OFR-001,CCS111-24,1BSCS-1
2026-00275,OFR-002,CCS112-24,1BSCS-1
2025-00276,OFR-003,CCS211-24,2BSCS-1
2025-00276,OFR-004,CCS212-24,2BSCS-1
2025-00277,OFR-005,CCS211-24,2BSCS-2
2025-00277,OFR-006,CCS212-24,2BSCS-2
2024-00278,OFR-007,CCS311-24,3BSCS-1
2024-00278,OFR-008,CCS312-24,3BSCS-1
2023-00279,OFR-009,CCS411-24,4BSCS-1
2023-00279,OFR-010,CCS412-24,4BSCS-1
2026-00280,OFR-001,CCS111-24,1BSCS-1
2026-00280,OFR-002,CCS112-24,1BSCS-1
2026-00280,OFR-011,CIT111-24,1BSIT-1
2025-00281,OFR-013,CIT211-24,2BSIT-1
2025-00281,OFR-014,CIT212-24,2BSIT-1
2025-00282,OFR-015,CIT211-24,2BSIT-2
2025-00282,OFR-016,CIT212-24,2BSIT-2
2024-00283,OFR-017,CIT311-24,3BSIT-1
2024-00283,OFR-018,CIT312-24,3BSIT-1
2023-00284,OFR-019,CIT411-24,4BSIT-1
2023-00284,OFR-020,CIT412-24,4BSIT-1
2026-00285,OFR-021,CIS111-24,1BSIS-1
2026-00285,OFR-022,CIS112-24,1BSIS-1
2025-00286,OFR-023,CIS211-24,2BSIS-1
2025-00286,OFR-024,CIS212-24,2BSIS-1
2025-00287,OFR-025,CIS211-24,2BSIS-2
2025-00287,OFR-026,CIS212-24,2BSIS-2
2024-00288,OFR-027,CIS311-24,3BSIS-1
2024-00288,OFR-028,CIS312-24,3BSIS-1
2023-00289,OFR-029,CIS411-24,4BSIS-1
2023-00289,OFR-030,CIS412-24,4BSIS-1
2026-00290,OFR-001,CCS111-24,1BSCS-1
2026-00290,OFR-002,CCS112-24,1BSCS-1
2026-00290,OFR-011,CIT111-24,1BSIT-1
2025-00291,OFR-003,CCS211-24,2BSCS-1
2025-00291,OFR-004,CCS212-24,2BSCS-1
2025-00292,OFR-005,CCS211-24,2BSCS-2
2025-00292,OFR-006,CCS212-24,2BSCS-2
2024-00293,OFR-007,CCS311-24,3BSCS-1
2024-00293,OFR-008,CCS312-24,3BSCS-1
2023-00294,OFR-009,CCS411-24,4BSCS-1
2023-00294,OFR-010,CCS412-24,4BSCS-1
2026-00295,OFR-011,CIT111-24,1BSIT-1
2026-00295,OFR-012,CIT112-24,1BSIT-1
2025-00296,OFR-013,CIT211-24,2BSIT-1
2025-00296,OFR-014,CIT212-24,2BSIT-1
2025-00297,OFR-015,CIT211-24,2BSIT-2
2025-00297,OFR-016,CIT212-24,2BSIT-2
2024-00298,OFR-017,CIT311-24,3BSIT-1
2024-00298,OFR-018,CIT312-24,3BSIT-1
2023-00299,OFR-019,CIT411-24,4BSIT-1
2023-00299,OFR-020,CIT412-24,4BSIT-1
2026-00300,OFR-001,CCS111-24,1BSCS-1
2026-00300,OFR-002,CCS112-24,1BSCS-1
2026-00300,OFR-021,CIS111-24,1BSIS-1
2025-00301,OFR-023,CIS211-24,2BSIS-1
2025-00301,OFR-024,CIS212-24,2BSIS-1
2025-00302,OFR-025,CIS211-24,2BSIS-2
2025-00302,OFR-026,CIS212-24,2BSIS-2
2024-00303,OFR-027,CIS311-24,3BSIS-1
2024-00303,OFR-028,CIS312-24,3BSIS-1
2023-00304,OFR-029,CIS411-24,4BSIS-1
2023-00304,OFR-030,CIS412-24,4BSIS-1
2026-00305,OFR-001,CCS111-24,1BSCS-1
2026-00305,OFR-002,CCS112-24,1BSCS-1
2025-00306,OFR-003,CCS211-24,2BSCS-1
2025-00306,OFR-004,CCS212-24,2BSCS-1
2025-00307,OFR-005,CCS211-24,2BSCS-2
2025-00307,OFR-006,CCS212-24,2BSCS-2
2024-00308,OFR-007,CCS311-24,3BSCS-1
2024-00308,OFR-008,CCS312-24,3BSCS-1
2023-00309,OFR-009,CCS411-24,4BSCS-1
2023-00309,OFR-010,CCS412-24,4BSCS-1
2026-00310,OFR-001,CCS111-24,1BSCS-1
2026-00310,OFR-002,CCS112-24,1BSCS-1
2026-00310,OFR-011,CIT111-24,1BSIT-1
2025-00311,OFR-013,CIT211-24,2BSIT-1
2025-00311,OFR-014,CIT212-24,2BSIT-1
2025-00312,OFR-015,CIT211-24,2BSIT-2
2025-00312,OFR-016,CIT212-24,2BSIT-2
2024-00313,OFR-017,CIT311-24,3BSIT-1
2024-00313,OFR-018,CIT312-24,3BSIT-1
2023-00314,OFR-019,CIT411-24,4BSIT-1
2023-00314,OFR-020,CIT412-24,4BSIT-1
2026-00315,OFR-021,CIS111-24,1BSIS-1
2026-00315,OFR-022,CIS112-24,1BSIS-1
2025-00316,OFR-023,CIS211-24,2BSIS-1
2025-00316,OFR-024,CIS212-24,2BSIS-1
2025-00317,OFR-025,CIS211-24,2BSIS-2
2025-00317,OFR-026,CIS212-24,2BSIS-2
2024-00318,OFR-027,CIS311-24,3BSIS-1
2024-00318,OFR-028,CIS312-24,3BSIS-1
2023-00319,OFR-029,CIS411-24,4BSIS-1
2023-00319,OFR-030,CIS412-24,4BSIS-1
2026-00320,OFR-001,CCS111-24,1BSCS-1
2026-00320,OFR-002,CCS112-24,1BSCS-1
2026-00320,OFR-011,CIT111-24,1BSIT-1
2025-00321,OFR-003,CCS211-24,2BSCS-1
2025-00321,OFR-004,CCS212-24,2BSCS-1
2025-00322,OFR-005,CCS211-24,2BSCS-2
2025-00322,OFR-006,CCS212-24,2BSCS-2
2024-00323,OFR-007,CCS311-24,3BSCS-1
2024-00323,OFR-008,CCS312-24,3BSCS-1
2023-00324,OFR-009,CCS411-24,4BSCS-1
2023-00324,OFR-010,CCS412-24,4BSCS-1
2026-00325,OFR-011,CIT111-24,1BSIT-1
2026-00325,OFR-012,CIT112-24,1BSIT-1
2025-00326,OFR-013,CIT211-24,2BSIT-1
2025-00326,OFR-014,CIT212-24,2BSIT-1
2025-00327,OFR-015,CIT211-24,2BSIT-2
2025-00327,OFR-016,CIT212-24,2BSIT-2
2024-00328,OFR-017,CIT311-24,3BSIT-1
2024-00328,OFR-018,CIT312-24,3BSIT-1
2023-00329,OFR-019,CIT411-24,4BSIT-1
2023-00329,OFR-020,CIT412-24,4BSIT-1
2026-00330,OFR-001,CCS111-24,1BSCS-1
2026-00330,OFR-002,CCS112-24,1BSCS-1
2026-00330,OFR-021,CIS111-24,1BSIS-1
2025-00331,OFR-023,CIS211-24,2BSIS-1
2025-00331,OFR-024,CIS212-24,2BSIS-1
2025-00332,OFR-025,CIS211-24,2BSIS-2
2025-00332,OFR-026,CIS212-24,2BSIS-2
2024-00333,OFR-027,CIS311-24,3BSIS-1
2024-00333,OFR-028,CIS312-24,3BSIS-1
2023-00334,OFR-029,CIS411-24,4BSIS-1
2023-00334,OFR-030,CIS412-24,4BSIS-1
2026-00335,OFR-001,CCS111-24,1BSCS-1
2026-00335,OFR-002,CCS112-24,1BSCS-1
2025-00336,OFR-003,CCS211-24,2BSCS-1
2025-00336,OFR-004,CCS212-24,2BSCS-1
2025-00337,OFR-005,CCS211-24,2BSCS-2
2025-00337,OFR-006,CCS212-24,2BSCS-2
2024-00338,OFR-007,CCS311-24,3BSCS-1
2024-00338,OFR-008,CCS312-24,3BSCS-1
2023-00339,OFR-009,CCS411-24,4BSCS-1
2023-00339,OFR-010,CCS412-24,4BSCS-1
2026-00340,OFR-001,CCS111-24,1BSCS-1
2026-00340,OFR-002,CCS112-24,1BSCS-1
2026-00340,OFR-011,CIT111-24,1BSIT-1
2025-00341,OFR-013,CIT211-24,2BSIT-1
2025-00341,OFR-014,CIT212-24,2BSIT-1
2025-00342,OFR-015,CIT211-24,2BSIT-2
2025-00342,OFR-016,CIT212-24,2BSIT-2
2024-00343,OFR-017,CIT311-24,3BSIT-1
2024-00343,OFR-018,CIT312-24,3BSIT-1
2023-00344,OFR-019,CIT411-24,4BSIT-1
2023-00344,OFR-020,CIT412-24,4BSIT-1
2026-00345,OFR-021,CIS111-24,1BSIS-1
2026-00345,OFR-022,CIS112-24,1BSIS-1
2025-00346,OFR-023,CIS211-24,2BSIS-1
2025-00346,OFR-024,CIS212-24,2BSIS-1
2025-00347,OFR-025,CIS211-24,2BSIS-2
2025-00347,OFR-026,CIS212-24,2BSIS-2
2024-00348,OFR-027,CIS311-24,3BSIS-1
2024-00348,OFR-028,CIS312-24,3BSIS-1
2023-00349,OFR-029,CIS411-24,4BSIS-1
2023-00349,OFR-030,CIS412-24,4BSIS-1
2026-00350,OFR-001,CCS111-24,1BSCS-1
2026-00350,OFR-002,CCS112-24,1BSCS-1
2026-00350,OFR-011,CIT111-24,1BSIT-1
2025-00351,OFR-003,CCS211-24,2BSCS-1
2025-00351,OFR-004,CCS212-24,2BSCS-1
2025-00352,OFR-005,CCS211-24,2BSCS-2
2025-00352,OFR-006,CCS212-24,2BSCS-2
2024-00353,OFR-007,CCS311-24,3BSCS-1
2024-00353,OFR-008,CCS312-24,3BSCS-1
2023-00354,OFR-009,CCS411-24,4BSCS-1
2023-00354,OFR-010,CCS412-24,4BSCS-1
2026-00355,OFR-011,CIT111-24,1BSIT-1
2026-00355,OFR-012,CIT112-24,1BSIT-1
2025-00356,OFR-013,CIT211-24,2BSIT-1
2025-00356,OFR-014,CIT212-24,2BSIT-1
2025-00357,OFR-015,CIT211-24,2BSIT-2
2025-00357,OFR-016,CIT212-24,2BSIT-2
2024-00358,OFR-017,CIT311-24,3BSIT-1
2024-00358,OFR-018,CIT312-24,3BSIT-1
2023-00359,OFR-019,CIT411-24,4BSIT-1
2023-00359,OFR-020,CIT412-24,4BSIT-1
2026-00360,OFR-001,CCS111-24,1BSCS-1
2026-00360,OFR-002,CCS112-24,1BSCS-1
2026-00360,OFR-021,CIS111-24,1BSIS-1
2025-00361,OFR-023,CIS211-24,2BSIS-1
2025-00361,OFR-024,CIS212-24,2BSIS-1
2025-00362,OFR-025,CIS211-24,2BSIS-2
2025-00362,OFR-026,CIS212-24,2BSIS-2
2024-00363,OFR-027,CIS311-24,3BSIS-1
2024-00363,OFR-028,CIS312-24,3BSIS-1
2023-00364,OFR-029,CIS411-24,4BSIS-1
2023-00364,OFR-030,CIS412-24,4BSIS-1
2026-00365,OFR-001,CCS111-24,1BSCS-1
2026-00365,OFR-002,CCS112-24,1BSCS-1
2025-00366,OFR-003,CCS211-24,2BSCS-1
2025-00366,OFR-004,CCS212-24,2BSCS-1
2025-00367,OFR-005,CCS211-24,2BSCS-2
2025-00367,OFR-006,CCS212-24,2BSCS-2
2024-00368,OFR-007,CCS311-24,3BSCS-1
2024-00368,OFR-008,CCS312-24,3BSCS-1
2023-00369,OFR-009,CCS411-24,4BSCS-1
2023-00369,OFR-010,CCS412-24,4BSCS-1
2026-00370,OFR-001,CCS111-24,1BSCS-1
2026-00370,OFR-002,CCS112-24,1BSCS-1
2026-00370,OFR-011,CIT111-24,1BSIT-1
2025-00371,OFR-013,CIT211-24,2BSIT-1
2025-00371,OFR-014,CIT212-24,2BSIT-1
2025-00372,OFR-015,CIT211-24,2BSIT-2
2025-00372,OFR-016,CIT212-24,2BSIT-2
2024-00373,OFR-017,CIT311-24,3BSIT-1
2024-00373,OFR-018,CIT312-24,3BSIT-1
2023-00374,OFR-019,CIT411-24,4BSIT-1
2023-00374,OFR-020,CIT412-24,4BSIT-1
2026-00375,OFR-021,CIS111-24,1BSIS-1
2026-00375,OFR-022,CIS112-24,1BSIS-1
2025-00376,OFR-023,CIS211-24,2BSIS-1
2025-00376,OFR-024,CIS212-24,2BSIS-1
2025-00377,OFR-025,CIS211-24,2BSIS-2
2025-00377,OFR-026,CIS212-24,2BSIS-2
2024-00378,OFR-027,CIS311-24,3BSIS-1
2024-00378,OFR-028,CIS312-24,3BSIS-1
2023-00379,OFR-029,CIS411-24,4BSIS-1
2023-00379,OFR-030,CIS412-24,4BSIS-1
2026-00380,OFR-001,CCS111-24,1BSCS-1
2026-00380,OFR-002,CCS112-24,1BSCS-1
2026-00380,OFR-011,CIT111-24,1BSIT-1
2025-00381,OFR-003,CCS211-24,2BSCS-1
2025-00381,OFR-004,CCS212-24,2BSCS-1
2025-00382,OFR-005,CCS211-24,2BSCS-2
2025-00382,OFR-006,CCS212-24,2BSCS-2
2024-00383,OFR-007,CCS311-24,3BSCS-1
2024-00383,OFR-008,CCS312-24,3BSCS-1
2023-00384,OFR-009,CCS411-24,4BSCS-1
2023-00384,OFR-010,CCS412-24,4BSCS-1
2026-00385,OFR-011,CIT111-24,1BSIT-1
2026-00385,OFR-012,CIT112-24,1BSIT-1
2025-00386,OFR-013,CIT211-24,2BSIT-1
2025-00386,OFR-014,CIT212-24,2BSIT-1
2025-00387,OFR-015,CIT211-24,2BSIT-2
2025-00387,OFR-016,CIT212-24,2BSIT-2
2024-00388,OFR-017,CIT311-24,3BSIT-1
2024-00388,OFR-018,CIT312-24,3BSIT-1
2023-00389,OFR-019,CIT411-24,4BSIT-1
2023-00389,OFR-020,CIT412-24,4BSIT-1
2026-00390,OFR-001,CCS111-24,1BSCS-1
2026-00390,OFR-002,CCS112-24,1BSCS-1
2026-00390,OFR-021,CIS111-24,1BSIS-1
2025-00391,OFR-023,CIS211-24,2BSIS-1
2025-00391,OFR-024,CIS212-24,2BSIS-1
2025-00392,OFR-025,CIS211-24,2BSIS-2
2025-00392,OFR-026,CIS212-24,2BSIS-2
2024-00393,OFR-027,CIS311-24,3BSIS-1
2024-00393,OFR-028,CIS312-24,3BSIS-1
2023-00394,OFR-029,CIS411-24,4BSIS-1
2023-00394,OFR-030,CIS412-24,4BSIS-1
2026-00395,OFR-001,CCS111-24,1BSCS-1
2026-00395,OFR-002,CCS112-24,1BSCS-1
2025-00396,OFR-003,CCS211-24,2BSCS-1
2025-00396,OFR-004,CCS212-24,2BSCS-1
2025-00397,OFR-005,CCS211-24,2BSCS-2
2025-00397,OFR-006,CCS212-24,2BSCS-2
2024-00398,OFR-007,CCS311-24,3BSCS-1
2024-00398,OFR-008,CCS312-24,3BSCS-1
2023-00399,OFR-009,CCS411-24,4BSCS-1
2023-00399,OFR-010,CCS412-24,4BSCS-1
2026-00400,OFR-001,CCS111-24,1BSCS-1
2026-00400,OFR-002,CCS112-24,1BSCS-1
2026-00400,OFR-011,CIT111-24,1BSIT-1
2025-00401,OFR-013,CIT211-24,2BSIT-1
2025-00401,OFR-014,CIT212-24,2BSIT-1
2025-00402,OFR-015,CIT211-24,2BSIT-2
2025-00402,OFR-016,CIT212-24,2BSIT-2
2024-00403,OFR-017,CIT311-24,3BSIT-1
2024-00403,OFR-018,CIT312-24,3BSIT-1
2023-00404,OFR-019,CIT411-24,4BSIT-1
2023-00404,OFR-020,CIT412-24,4BSIT-1
2026-00405,OFR-021,CIS111-24,1BSIS-1
2026-00405,OFR-022,CIS112-24,1BSIS-1
2025-00406,OFR-023,CIS211-24,2BSIS-1
2025-00406,OFR-024,CIS212-24,2BSIS-1
2025-00407,OFR-025,CIS211-24,2BSIS-2
2025-00407,OFR-026,CIS212-24,2BSIS-2
2024-00408,OFR-027,CIS311-24,3BSIS-1
2024-00408,OFR-028,CIS312-24,3BSIS-1
2023-00409,OFR-029,CIS411-24,4BSIS-1
2023-00409,OFR-030,CIS412-24,4BSIS-1
2026-00410,OFR-001,CCS111-24,1BSCS-1
2026-00410,OFR-002,CCS112-24,1BSCS-1
2026-00410,OFR-011,CIT111-24,1BSIT-1
2025-00411,OFR-003,CCS211-24,2BSCS-1
2025-00411,OFR-004,CCS212-24,2BSCS-1
2025-00412,OFR-005,CCS211-24,2BSCS-2
2025-00412,OFR-006,CCS212-24,2BSCS-2
2024-00413,OFR-007,CCS311-24,3BSCS-1
2024-00413,OFR-008,CCS312-24,3BSCS-1
2023-00414,OFR-009,CCS411-24,4BSCS-1
2023-00414,OFR-010,CCS412-24,4BSCS-1
2026-00415,OFR-011,CIT111-24,1BSIT-1
2026-00415,OFR-012,CIT112-24,1BSIT-1
2025-00416,OFR-013,CIT211-24,2BSIT-1
2025-00416,OFR-014,CIT212-24,2BSIT-1
2025-00417,OFR-015,CIT211-24,2BSIT-2
2025-00417,OFR-016,CIT212-24,2BSIT-2
2024-00418,OFR-017,CIT311-24,3BSIT-1
2024-00418,OFR-018,CIT312-24,3BSIT-1
2023-00419,OFR-019,CIT411-24,4BSIT-1
2023-00419,OFR-020,CIT412-24,4BSIT-1
2026-00420,OFR-001,CCS111-24,1BSCS-1
2026-00420,OFR-002,CCS112-24,1BSCS-1
2026-00420,OFR-021,CIS111-24,1BSIS-1
2025-00421,OFR-023,CIS211-24,2BSIS-1
2025-00421,OFR-024,CIS212-24,2BSIS-1
2025-00422,OFR-025,CIS211-24,2BSIS-2
2025-00422,OFR-026,CIS212-24,2BSIS-2
2024-00423,OFR-027,CIS311-24,3BSIS-1
2024-00423,OFR-028,CIS312-24,3BSIS-1
2023-00424,OFR-029,CIS411-24,4BSIS-1
2023-00424,OFR-030,CIS412-24,4BSIS-1
2026-00425,OFR-001,CCS111-24,1BSCS-1
2026-00425,OFR-002,CCS112-24,1BSCS-1
2025-00426,OFR-003,CCS211-24,2BSCS-1
2025-00426,OFR-004,CCS212-24,2BSCS-1
2025-00427,OFR-005,CCS211-24,2BSCS-2
2025-00427,OFR-006,CCS212-24,2BSCS-2
2024-00428,OFR-007,CCS311-24,3BSCS-1
2024-00428,OFR-008,CCS312-24,3BSCS-1
2023-00429,OFR-009,CCS411-24,4BSCS-1
2023-00429,OFR-010,CCS412-24,4BSCS-1
2026-00430,OFR-001,CCS111-24,1BSCS-1
2026-00430,OFR-002,CCS112-24,1BSCS-1
2026-00430,OFR-011,CIT111-24,1BSIT-1
2025-00431,OFR-013,CIT211-24,2BSIT-1
2025-00431,OFR-014,CIT212-24,2BSIT-1
2025-00432,OFR-015,CIT211-24,2BSIT-2
2025-00432,OFR-016,CIT212-24,2BSIT-2
2024-00433,OFR-017,CIT311-24,3BSIT-1
2024-00433,OFR-018,CIT312-24,3BSIT-1
2023-00434,OFR-019,CIT411-24,4BSIT-1
2023-00434,OFR-020,CIT412-24,4BSIT-1
2026-00435,OFR-021,CIS111-24,1BSIS-1
2026-00435,OFR-022,CIS112-24,1BSIS-1
2025-00436,OFR-023,CIS211-24,2BSIS-1
2025-00436,OFR-024,CIS212-24,2BSIS-1
2025-00437,OFR-025,CIS211-24,2BSIS-2
2025-00437,OFR-026,CIS212-24,2BSIS-2
2024-00438,OFR-027,CIS311-24,3BSIS-1
2024-00438,OFR-028,CIS312-24,3BSIS-1
2023-00439,OFR-029,CIS411-24,4BSIS-1
2023-00439,OFR-030,CIS412-24,4BSIS-1
2026-00440,OFR-001,CCS111-24,1BSCS-1
2026-00440,OFR-002,CCS112-24,1BSCS-1
2026-00440,OFR-011,CIT111-24,1BSIT-1
2025-00441,OFR-003,CCS211-24,2BSCS-1
2025-00441,OFR-004,CCS212-24,2BSCS-1
2025-00442,OFR-005,CCS211-24,2BSCS-2
2025-00442,OFR-006,CCS212-24,2BSCS-2
2024-00443,OFR-007,CCS311-24,3BSCS-1
2024-00443,OFR-008,CCS312-24,3BSCS-1
2023-00444,OFR-009,CCS411-24,4BSCS-1
2023-00444,OFR-010,CCS412-24,4BSCS-1
2026-00445,OFR-011,CIT111-24,1BSIT-1
2026-00445,OFR-012,CIT112-24,1BSIT-1
2025-00446,OFR-013,CIT211-24,2BSIT-1
2025-00446,OFR-014,CIT212-24,2BSIT-1
2025-00447,OFR-015,CIT211-24,2BSIT-2
2025-00447,OFR-016,CIT212-24,2BSIT-2
2024-00448,OFR-017,CIT311-24,3BSIT-1
2024-00448,OFR-018,CIT312-24,3BSIT-1
2023-00449,OFR-019,CIT411-24,4BSIT-1
2023-00449,OFR-020,CIT412-24,4BSIT-1
2026-00450,OFR-001,CCS111-24,1BSCS-1
2026-00450,OFR-002,CCS112-24,1BSCS-1
2026-00450,OFR-021,CIS111-24,1BSIS-1
2025-00451,OFR-023,CIS211-24,2BSIS-1
2025-00451,OFR-024,CIS212-24,2BSIS-1
2025-00452,OFR-025,CIS211-24,2BSIS-2
2025-00452,OFR-026,CIS212-24,2BSIS-2
2024-00453,OFR-027,CIS311-24,3BSIS-1
2024-00453,OFR-028,CIS312-24,3BSIS-1
2023-00454,OFR-029,CIS411-24,4BSIS-1
2023-00454,OFR-030,CIS412-24,4BSIS-1
2026-00455,OFR-001,CCS111-24,1BSCS-1
2026-00455,OFR-002,CCS112-24,1BSCS-1
2025-00456,OFR-003,CCS211-24,2BSCS-1
2025-00456,OFR-004,CCS212-24,2BSCS-1
2025-00457,OFR-005,CCS211-24,2BSCS-2
2025-00457,OFR-006,CCS212-24,2BSCS-2
2024-00458,OFR-007,CCS311-24,3BSCS-1
2024-00458,OFR-008,CCS312-24,3BSCS-1
2023-00459,OFR-009,CCS411-24,4BSCS-1
2023-00459,OFR-010,CCS412-24,4BSCS-1
2026-00460,OFR-001,CCS111-24,1BSCS-1
2026-00460,OFR-002,CCS112-24,1BSCS-1
2026-00460,OFR-011,CIT111-24,1BSIT-1
2025-00461,OFR-013,CIT211-24,2BSIT-1
2025-00461,OFR-014,CIT212-24,2BSIT-1
2025-00462,OFR-015,CIT211-24,2BSIT-2
2025-00462,OFR-016,CIT212-24,2BSIT-2
2024-00463,OFR-017,CIT311-24,3BSIT-1
2024-00463,OFR-018,CIT312-24,3BSIT-1
2023-00464,OFR-019,CIT411-24,4BSIT-1
2023-00464,OFR-020,CIT412-24,4BSIT-1
2026-00465,OFR-021,CIS111-24,1BSIS-1
2026-00465,OFR-022,CIS112-24,1BSIS-1
2025-00466,OFR-023,CIS211-24,2BSIS-1
2025-00466,OFR-024,CIS212-24,2BSIS-1
2025-00467,OFR-025,CIS211-24,2BSIS-2
2025-00467,OFR-026,CIS212-24,2BSIS-2
2024-00468,OFR-027,CIS311-24,3BSIS-1
2024-00468,OFR-028,CIS312-24,3BSIS-1
2023-00469,OFR-029,CIS411-24,4BSIS-1
2023-00469,OFR-030,CIS412-24,4BSIS-1
2026-00470,OFR-001,CCS111-24,1BSCS-1
2026-00470,OFR-002,CCS112-24,1BSCS-1
2026-00470,OFR-011,CIT111-24,1BSIT-1
2025-00471,OFR-003,CCS211-24,2BSCS-1
2025-00471,OFR-004,CCS212-24,2BSCS-1
2025-00472,OFR-005,CCS211-24,2BSCS-2
2025-00472,OFR-006,CCS212-24,2BSCS-2
2024-00473,OFR-007,CCS311-24,3BSCS-1
2024-00473,OFR-008,CCS312-24,3BSCS-1
2023-00474,OFR-009,CCS411-24,4BSCS-1
2023-00474,OFR-010,CCS412-24,4BSCS-1
2026-00475,OFR-011,CIT111-24,1BSIT-1
2026-00475,OFR-012,CIT112-24,1BSIT-1
2025-00476,OFR-013,CIT211-24,2BSIT-1
2025-00476,OFR-014,CIT212-24,2BSIT-1
2025-00477,OFR-015,CIT211-24,2BSIT-2
2025-00477,OFR-016,CIT212-24,2BSIT-2
2024-00478,OFR-017,CIT311-24,3BSIT-1
2024-00478,OFR-018,CIT312-24,3BSIT-1
2023-00479,OFR-019,CIT411-24,4BSIT-1
2023-00479,OFR-020,CIT412-24,4BSIT-1
2026-00480,OFR-001,CCS111-24,1BSCS-1
2026-00480,OFR-002,CCS112-24,1BSCS-1
2026-00480,OFR-021,CIS111-24,1BSIS-1
2025-00481,OFR-023,CIS211-24,2BSIS-1
2025-00481,OFR-024,CIS212-24,2BSIS-1
2025-00482,OFR-025,CIS211-24,2BSIS-2
2025-00482,OFR-026,CIS212-24,2BSIS-2
2024-00483,OFR-027,CIS311-24,3BSIS-1
2024-00483,OFR-028,CIS312-24,3BSIS-1
2023-00484,OFR-029,CIS411-24,4BSIS-1
2023-00484,OFR-030,CIS412-24,4BSIS-1
2026-00485,OFR-001,CCS111-24,1BSCS-1
2026-00485,OFR-002,CCS112-24,1BSCS-1
2025-00486,OFR-003,CCS211-24,2BSCS-1
2025-00486,OFR-004,CCS212-24,2BSCS-1
2025-00487,OFR-005,CCS211-24,2BSCS-2
2025-00487,OFR-006,CCS212-24,2BSCS-2
2024-00488,OFR-007,CCS311-24,3BSCS-1
2024-00488,OFR-008,CCS312-24,3BSCS-1
2023-00489,OFR-009,CCS411-24,4BSCS-1
2023-00489,OFR-010,CCS412-24,4BSCS-1
2026-00490,OFR-001,CCS111-24,1BSCS-1
2026-00490,OFR-002,CCS112-24,1BSCS-1
2026-00490,OFR-011,CIT111-24,1BSIT-1
